Temparature,Humidity,Moisture,Nitrogen,Potassium,Phosphorous,pH Value,Soil Condition,Fertilizer Name
31.23,66.32,27.49,40,0,3,9.734878390010763,Moderate,14-35-14
31.19,71.44,46.39,9,12,17,9.462363787279848,Poor,17-17-17
29.35,61.82,63.95,38,1,0,9.50510800277955,Moderate,28-28
27.41,56.77,45.73,12,4,31,6.811767123740943,Excellent,28-28
32.63,66.83,49.59,8,0,13,4.424815709594378,Moderate,28-28
34.33,58.34,39.98,26,0,23,10.988920337867324,Moderate,17-17-17
26.71,51.41,32.41,8,8,26,7.481070300539271,Excellent,14-35-14
30.66,66.4,52.44,40,0,0,11.091570888326912,Poor,28-28
27.45,57.24,34.3,43,0,2,9.287136375870436,Good,28-28
30.59,56.93,49.01,14,4,11,10.10244380997462,Moderate,10-26-26
29.75,47.56,33.26,10,0,38,11.425823712268258,Good,28-28
35.61,68.63,70.0,25,0,15,5.8452129390915,Poor,28-28
31.43,54.96,40.98,15,0,5,8.857431203602452,Moderate,14-35-14
31.37,74.91,34.64,10,9,28,8.226656616251855,Poor,Urea
28.38,51.28,61.42,37,2,3,11.8748133284625,Moderate,20-20
31.44,70.97,62.81,18,0,39,11.417818597316906,Poor,17-17-17
39.45,73.14,24.99,12,2,40,4.306788542418908,Poor,Urea
24.78,50.29,39.4,43,2,0,4.28481322337231,Good,17-17-17
25.7,52.75,36.55,19,1,14,5.659891565131348,Good,10-26-26
29.06,71.99,38.56,8,14,18,7.5694205372845715,Moderate,DAP
26.27,55.47,33.28,13,1,38,9.654050404488787,Good,28-28
33.49,63.84,32.92,38,0,0,4.237283503367637,Moderate,Urea
34.92,58.53,27.98,12,0,37,7.902244048774008,Moderate,DAP
22.93,52.54,39.37,9,0,8,10.704659097824104,Good,28-28
26.38,49.88,65.47,32,1,1,8.173072275933155,Moderate,17-17-17
34.28,68.8,43.11,9,7,23,11.935296296072217,Moderate,14-35-14
35.49,70.58,34.23,18,4,33,4.367486813242545,Poor,DAP
32.6,53.68,28.87,5,12,25,7.682064058660157,Moderate,14-35-14
38.65,67.93,70.0,10,1,40,6.109811514070211,Moderate,28-28
39.15,68.25,46.6,42,0,1,5.5322288455754896,Moderate,17-17-17
32.15,57.42,26.8,14,21,20,9.948076215911763,Moderate,DAP
32.8,61.46,58.5,7,9,29,8.382788138302455,Poor,14-35-14
39.01,65.01,46.91,43,4,0,4.0234734371029495,Moderate,28-28
32.04,64.28,62.11,15,3,36,5.959488539875636,Poor,14-35-14
24.88,43.56,53.5,14,0,19,8.194973773025996,Moderate,28-28
24.12,50.26,37.62,13,0,37,8.158879467529697,Good,Urea
27.71,53.42,37.98,41,0,3,6.526157331212561,Excellent,20-20
32.91,64.18,51.89,17,0,37,7.594393402445623,Poor,Urea
37.05,69.22,44.58,11,20,20,4.690318182757009,Moderate,17-17-17
30.03,65.12,38.84,22,0,20,9.849815281031644,Moderate,28-28
23.9,43.28,43.12,22,3,21,4.93692317561944,Good,17-17-17
30.41,63.03,49.09,6,8,30,10.73978450746096,Moderate,10-26-26
29.86,50.94,70.0,12,0,32,4.925582642076701,Moderate,28-28
37.46,61.25,31.69,9,0,37,5.793830782036058,Moderate,10-26-26
28.75,55.19,20.0,3,4,34,5.1038090429436656,Moderate,17-17-17
24.86,58.35,61.89,14,0,38,6.948337437917666,Good,17-17-17
27.63,58.09,46.23,22,3,20,6.637851794488289,Excellent,DAP
29.59,65.88,21.2,40,2,1,7.297987295566751,Good,20-20
28.41,61.99,31.54,11,0,13,7.231351358316789,Excellent,17-17-17
24.22,59.75,30.07,16,3,42,5.03075344121186,Good,20-20
37.05,66.11,38.47,4,5,28,11.942575184796093,Moderate,DAP
28.28,67.72,55.83,12,4,9,6.947660836636728,Good,DAP
31.39,61.78,70.0,14,15,12,7.212682791692031,Moderate,10-26-26
28.51,55.93,40.33,17,0,27,10.042238335763756,Good,20-20
29.88,64.22,20.0,7,7,32,10.332468804651938,Moderate,14-35-14
25.28,50.64,66.87,10,0,11,11.837602182510969,Moderate,14-35-14
36.27,74.55,57.03,11,2,35,6.840317656078575,Poor,Urea
29.28,55.6,41.79,0,11,27,8.881911303716667,Good,20-20
40.0,72.78,38.48,7,10,32,5.977550725427289,Poor,Urea
25.08,45.08,31.07,5,23,14,9.503511496465975,Good,14-35-14
29.35,67.05,31.67,24,3,19,6.642859683329862,Excellent,DAP
28.86,59.22,44.4,24,0,22,10.832050989892714,Good,28-28
27.1,55.35,36.61,25,0,15,8.69274093666458,Good,28-28
28.09,50.46,25.38,18,1,36,11.789387687892823,Good,Urea
28.96,54.32,35.97,14,3,43,4.495289482718399,Good,10-26-26
27.67,57.87,33.61,40,2,0,7.259064543177625,Excellent,10-26-26
29.34,49.57,20.01,9,18,19,5.899664362310743,Moderate,17-17-17
28.57,50.93,44.78,32,0,0,5.621417212761247,Good,20-20
38.15,59.18,55.78,12,20,14,5.27398002879276,Poor,14-35-14
23.08,62.96,20.0,4,14,25,6.957648613620303,Good,14-35-14
37.11,70.83,56.74,3,8,30,10.433015228023518,Poor,DAP
36.28,71.99,35.88,41,3,3,10.162595743140724,Poor,20-20
33.3,61.33,50.98,20,0,23,8.286283397817112,Poor,DAP
26.17,53.24,51.31,27,0,20,7.782470680663536,Moderate,DAP
34.55,58.92,68.9,10,0,36,9.43249314687788,Poor,14-35-14
34.69,78.28,43.78,15,0,39,4.118604921316074,Poor,DAP
29.02,67.93,55.54,16,4,8,7.81214319748374,Moderate,DAP
28.19,60.08,28.35,35,0,0,9.003265843059635,Good,28-28
38.69,61.57,53.46,6,4,26,9.360145304377712,Poor,Urea
34.73,66.96,59.65,28,2,15,5.3369802066056975,Poor,Urea
25.55,62.37,41.64,36,0,0,11.691005971210894,Good,28-28
31.75,58.98,56.2,32,0,0,4.709311780657358,Poor,Urea
30.51,64.47,31.19,35,0,4,5.674917798138309,Moderate,20-20
24.18,53.12,59.3,8,3,5,7.3416680928733475,Good,10-26-26
30.65,47.72,37.49,39,0,2,7.37652708837109,Good,DAP
29.91,59.7,54.67,9,0,40,8.950797549353496,Moderate,28-28
34.12,63.6,27.97,26,0,21,10.057933309472675,Moderate,DAP
30.51,52.48,23.64,10,9,25,8.5762120209206,Poor,28-28
28.09,61.48,39.32,39,0,0,7.702764493955571,Good,28-28
24.12,53.65,35.22,37,0,0,10.390899563296646,Good,10-26-26
33.21,64.79,31.54,3,0,17,4.361655421056431,Moderate,20-20
36.7,62.62,24.01,42,0,0,5.037025933289521,Poor,17-17-17
34.03,55.38,49.19,5,0,17,9.628603318260524,Moderate,10-26-26
24.49,51.98,67.62,34,0,0,8.757105586563211,Moderate,14-35-14
29.92,57.58,44.49,16,14,7,6.47795445035653,Excellent,Urea
33.42,65.41,63.33,15,0,38,11.169253659998155,Poor,14-35-14
29.32,57.18,70.0,12,7,26,8.272138005837004,Moderate,20-20
27.49,54.22,40.06,18,0,20,11.897202407889804,Good,20-20
35.27,69.93,44.23,38,0,3,5.228314719226953,Moderate,20-20
34.35,67.37,55.82,3,5,30,11.335452293430222,Poor,14-35-14
27.52,62.28,31.71,23,0,18,11.584856665658195,Good,14-35-14
33.94,62.1,56.9,5,0,8,11.063837736270717,Poor,10-26-26
24.78,59.94,49.61,38,0,3,11.985005068026467,Good,28-28
33.97,73.31,26.07,8,0,18,9.51328335882667,Poor,20-20
34.04,73.0,36.41,6,23,23,6.157005471270417,Moderate,20-20
29.03,51.28,59.83,37,2,0,11.998863995175997,Moderate,Urea
24.13,65.79,35.41,14,0,36,11.84877961363046,Good,Urea
37.53,67.28,40.79,27,0,23,4.32340426672784,Moderate,14-35-14
27.94,59.27,46.39,33,1,0,6.072798641891121,Excellent,10-26-26
26.2,66.49,58.35,12,11,32,4.80218065301804,Moderate,DAP
30.71,58.51,42.79,38,0,4,8.547624552736465,Moderate,28-28
37.97,62.65,56.53,6,4,15,8.833560207674564,Poor,DAP
35.46,70.84,62.84,9,0,38,7.801869165605351,Poor,20-20
30.08,61.49,52.42,5,0,6,6.543850719613985,Moderate,10-26-26
33.82,61.25,59.51,15,13,14,7.785667614590274,Poor,28-28
29.05,54.64,49.53,11,0,6,9.411038701061043,Good,10-26-26
40.0,72.25,45.19,16,0,36,8.64576533654016,Poor,DAP
22.51,50.31,30.59,17,12,10,7.280269349671919,Excellent,DAP
32.06,78.41,36.96,9,0,44,7.485070984920015,Moderate,10-26-26
39.91,60.35,29.4,10,3,26,6.81406554682867,Good,14-35-14
32.83,59.11,29.94,10,0,42,8.419225367015418,Moderate,17-17-17
28.99,56.86,47.2,19,0,22,4.526808857976989,Good,DAP
31.08,73.05,43.81,4,6,33,11.431297413431375,Poor,14-35-14
36.75,71.25,31.9,10,3,38,6.291707578524774,Moderate,17-17-17
29.59,64.77,26.04,40,0,0,6.547531392141867,Excellent,17-17-17
29.95,61.65,70.0,9,5,31,6.150226204464579,Good,20-20
28.74,51.47,58.63,9,11,35,8.462304333959466,Moderate,28-28
37.6,71.43,54.12,34,2,3,9.15410697996549,Poor,20-20
38.31,77.54,38.22,12,0,41,10.437377056028549,Poor,14-35-14
33.09,65.12,37.71,19,0,24,10.2189841059556,Moderate,20-20
36.17,64.23,54.97,33,0,4,4.958428558695538,Poor,14-35-14
40.0,58.41,25.99,16,0,16,8.938029287960514,Moderate,DAP
23.4,62.09,20.0,9,3,38,10.106056802656733,Moderate,20-20
22.76,48.08,34.55,37,4,0,5.708746791936794,Good,Urea
23.01,46.97,52.66,8,1,11,7.383394489487696,Good,14-35-14
36.87,74.71,25.27,12,0,34,11.742591218109222,Poor,17-17-17
26.86,50.54,67.65,8,0,8,10.098978571773818,Moderate,DAP
30.79,62.82,29.74,12,0,14,6.905680901572644,Good,14-35-14
37.88,56.28,34.78,14,0,41,7.639361950489272,Moderate,DAP
33.59,73.86,52.09,24,0,19,10.256162005264876,Poor,17-17-17
24.23,40.87,63.97,14,8,13,6.091605272398064,Good,20-20
29.22,68.58,68.54,5,12,28,5.133579212077738,Moderate,10-26-26
34.83,74.84,38.55,13,1,36,8.734844239541172,Poor,14-35-14
40.0,72.53,69.09,19,0,44,7.392100159498118,Poor,10-26-26
32.53,66.27,24.96,24,0,22,11.858222194288055,Poor,14-35-14
34.05,57.39,35.01,5,3,33,4.960490768238389,Moderate,20-20
33.84,78.28,54.01,10,8,31,10.99364226291133,Poor,Urea
26.13,59.47,53.78,6,0,6,9.36447813209987,Moderate,Urea
32.31,65.98,51.84,10,11,8,5.489308457779046,Poor,28-28
27.78,63.49,36.53,19,0,13,8.151136974861437,Good,10-26-26
30.03,59.76,24.55,40,0,0,8.902762949593377,Poor,Urea
32.22,56.23,20.0,8,6,28,4.576091074565703,Poor,Urea
29.46,59.59,27.28,23,3,18,11.366969776552176,Good,17-17-17
28.6,61.06,46.54,1,20,15,9.48608352988364,Good,Urea
36.31,72.79,46.6,22,0,20,5.435394791962781,Poor,DAP
25.53,60.96,23.48,32,0,0,6.941411174447535,Good,14-35-14
32.69,55.03,46.23,26,0,14,9.178971174814295,Moderate,28-28
30.11,57.34,25.96,44,0,0,5.952177730237452,Moderate,10-26-26
27.71,61.57,28.73,14,18,12,9.133896153758467,Good,17-17-17
32.34,57.71,24.9,6,11,33,11.577808366887226,Poor,DAP
38.2,60.72,31.82,11,3,39,4.697018417594405,Moderate,28-28
38.64,77.51,43.0,40,4,0,9.581668581732352,Poor,DAP
27.61,69.47,34.64,6,0,8,9.8931861263299,Good,Urea
29.73,65.44,62.54,9,10,25,6.311507003392776,Good,17-17-17
24.65,57.12,52.24,9,3,36,8.702542070690454,Moderate,DAP
24.61,59.11,55.45,7,0,6,7.253664462401118,Good,DAP
27.55,50.87,37.69,24,0,21,9.81329070817664,Good,14-35-14
27.77,68.01,52.99,16,0,30,7.746806242833172,Moderate,Urea
31.08,59.06,47.05,39,0,1,5.914065175313717,Moderate,14-35-14
27.26,62.16,33.59,11,8,25,11.15995633055027,Good,28-28
24.69,55.52,22.39,13,1,44,5.14744830158966,Moderate,14-35-14
33.35,65.13,26.44,37,0,0,7.57798768917735,Moderate,14-35-14
33.4,49.71,50.01,25,4,20,4.071939195275443,Poor,20-20
32.29,62.66,37.32,2,8,32,9.260377534524366,Moderate,Urea
23.48,58.98,66.26,32,0,0,6.223107601973084,Good,Urea
35.91,64.54,51.18,38,0,0,9.558838116639322,Poor,Urea
23.18,59.48,46.95,22,0,23,5.630541266850703,Good,Urea
37.6,61.35,36.62,35,1,0,4.598329930631335,Moderate,14-35-14
34.08,67.3,66.45,5,6,32,8.463210633147064,Poor,Urea
38.16,64.57,44.12,6,5,27,8.155075765383474,Moderate,10-26-26
34.31,75.92,40.55,8,10,27,5.180277836612826,Poor,20-20
28.13,62.39,53.4,15,0,8,10.208535195663076,Moderate,14-35-14
25.04,66.1,46.92,4,13,25,9.600286822820268,Good,17-17-17
35.22,56.07,66.76,25,1,19,11.66413776838294,Poor,Urea
33.39,58.29,46.97,12,4,5,8.166813522838336,Moderate,Urea
31.97,56.43,38.33,20,0,25,11.514234625230614,Moderate,DAP
29.39,52.92,44.26,14,0,11,10.075106411082023,Good,10-26-26
28.22,63.09,31.79,41,1,4,8.490939384648712,Good,10-26-26
28.99,57.8,41.7,33,0,1,6.974757417840925,Excellent,DAP
31.7,60.31,42.96,17,0,22,8.663599510482591,Moderate,20-20
28.82,62.02,40.63,11,9,29,7.387997894548611,Excellent,14-35-14
31.71,52.75,30.13,11,12,13,10.748332620882804,Moderate,14-35-14
27.04,53.79,60.68,10,12,31,8.835987158671564,Moderate,DAP
28.31,66.5,29.81,18,0,27,10.496684489437596,Good,20-20
27.83,55.13,30.2,27,2,19,4.402781196240722,Good,14-35-14
30.04,58.87,38.82,2,17,12,4.540107630533036,Moderate,28-28
35.85,70.43,52.65,6,0,15,8.460643597818773,Poor,20-20
32.69,55.16,54.36,38,0,4,7.298096021672796,Moderate,28-28
25.42,55.67,20.0,8,0,41,11.456127548856005,Moderate,Urea
36.08,58.63,55.26,19,0,37,4.72073077755839,Poor,10-26-26
32.87,55.38,34.81,38,0,2,8.508200432337842,Moderate,20-20
33.54,64.83,36.55,6,7,31,6.21701714052001,Good,10-26-26
24.47,48.83,63.87,9,0,9,10.40082648285444,Moderate,Urea
30.37,59.55,46.99,18,0,24,8.809265675915174,Moderate,DAP
34.67,56.47,33.94,20,0,22,5.327261665248257,Moderate,14-35-14
30.85,62.67,70.0,37,3,4,9.429942119642464,Poor,28-28
30.26,51.93,67.2,15,0,42,6.076586659908443,Moderate,Urea
31.2,58.13,55.28,1,19,12,11.080316724789624,Poor,20-20
30.08,70.01,35.0,22,0,17,6.70137588853548,Moderate,20-20
30.41,57.18,58.29,7,5,27,8.580388472485417,Poor,28-28
29.58,55.83,32.4,45,1,2,5.049275996035405,Good,17-17-17
24.66,51.66,45.41,25,0,25,11.073151934274016,Good,14-35-14
33.91,67.92,38.66,9,0,7,4.7349861225382135,Moderate,17-17-17
26.95,47.7,20.39,10,3,13,4.044948704911958,Moderate,17-17-17
26.25,56.03,69.41,7,7,16,8.39658352841047,Moderate,10-26-26
26.88,54.41,28.3,24,0,15,9.255094211846496,Good,10-26-26
38.72,72.63,44.83,37,4,0,11.252083862701843,Poor,14-35-14
29.2,55.04,68.65,2,9,33,5.408926474317406,Moderate,20-20
24.84,54.15,44.72,37,3,4,4.261295648732015,Good,10-26-26
31.87,61.74,41.71,8,1,10,5.19935780490799,Moderate,Urea
33.22,55.48,63.02,7,6,34,6.06368070144899,Moderate,28-28
33.82,72.77,45.9,17,0,12,8.549022145325786,Poor,17-17-17
40.0,66.66,43.95,39,0,0,10.47173127183738,Moderate,28-28
23.32,51.38,36.32,11,0,40,6.723058777052088,Excellent,20-20
35.87,59.89,50.2,1,16,19,4.509842678592593,Poor,14-35-14
35.78,74.8,29.82,8,4,13,5.384599940013152,Poor,28-28
28.48,54.42,23.99,8,4,27,10.942043260884724,Moderate,20-20
26.58,48.73,49.63,25,1,24,9.122560249159086,Good,DAP
26.2,54.23,41.59,0,14,14,6.926549246717485,Excellent,20-20
33.25,59.02,58.34,14,0,31,5.445107563881575,Poor,14-35-14
32.1,66.19,31.38,44,0,0,9.20509617189361,Moderate,28-28
21.71,58.45,32.63,18,0,20,7.175880599555449,Excellent,14-35-14
37.74,72.77,41.36,4,12,33,4.886702537459964,Poor,17-17-17
40.0,74.04,47.46,41,4,3,6.75032167219629,Moderate,DAP
26.52,54.16,39.44,12,0,10,7.714615224901384,Good,10-26-26
31.34,61.15,61.58,8,0,8,9.206177126718726,Poor,10-26-26
26.47,52.11,39.99,10,2,9,11.730450643653487,Good,DAP
25.28,45.69,24.19,38,0,0,9.841286551063588,Moderate,17-17-17
31.12,58.29,37.01,8,9,30,5.96581804853194,Moderate,Urea
27.26,62.29,46.78,22,4,19,5.277335736865779,Good,10-26-26
24.52,45.6,63.28,40,0,2,4.853332667508188,Moderate,Urea
35.75,63.57,38.89,36,0,1,11.891894791559626,Moderate,28-28
25.55,63.42,27.81,5,17,14,9.994963192591744,Good,DAP
30.84,63.15,54.37,22,1,19,6.057685206890914,Moderate,20-20
28.63,52.84,34.25,21,4,18,4.698582068551313,Good,14-35-14
32.94,72.52,37.15,10,0,41,5.95885621692859,Poor,17-17-17
37.38,69.43,42.68,38,0,0,5.157923976536872,Moderate,14-35-14
22.27,40.25,63.8,12,2,11,11.618385117980516,Moderate,10-26-26
25.84,44.81,44.37,9,5,24,10.735239270503724,Good,DAP
33.02,49.45,31.28,15,0,38,5.96558232347498,Moderate,10-26-26
30.45,57.02,53.78,13,3,35,8.614188037468793,Poor,17-17-17
37.66,55.23,31.77,12,4,41,7.5450947398570785,Moderate,17-17-17
34.19,63.11,35.01,14,2,40,6.020473465984159,Good,Urea
32.13,55.38,43.65,23,0,16,9.219663892185627,Moderate,Urea
36.31,62.76,31.8,33,0,0,5.580292662163549,Moderate,20-20
30.0,48.39,24.07,8,0,41,5.6551783496912496,Moderate,14-35-14
32.96,52.26,42.35,17,0,4,4.910979723522836,Moderate,DAP
30.6,52.99,29.12,24,0,25,7.65428318944388,Moderate,17-17-17
23.83,52.78,20.0,4,14,34,8.355882136166693,Moderate,20-20
23.74,48.91,62.89,8,14,13,5.042213761542117,Moderate,28-28
22.61,51.15,40.5,38,0,0,9.871518089140135,Good,Urea
22.26,58.83,33.35,23,0,26,6.249150273473067,Excellent,10-26-26
27.42,50.44,30.86,15,3,9,11.089940530647308,Good,10-26-26
32.38,55.82,40.91,8,9,17,11.421364732823598,Moderate,DAP
32.77,60.55,61.77,3,10,28,7.144086783923116,Moderate,20-20
28.08,58.59,44.33,24,3,20,4.440997150323623,Good,14-35-14
38.07,67.05,32.47,14,0,35,10.210105516842216,Moderate,20-20
25.38,57.54,70.0,36,0,0,5.544323960301125,Moderate,Urea
26.79,43.38,41.56,24,3,23,4.32535841270126,Good,Urea
22.05,52.83,36.27,14,4,45,7.79546875030052,Good,20-20
31.02,47.08,52.83,9,3,25,7.9760676324370365,Poor,20-20
28.97,59.7,23.81,39,2,3,5.741007611164635,Moderate,28-28
29.42,56.7,47.96,39,0,0,7.809590068899166,Good,10-26-26
29.51,56.65,41.98,22,0,28,6.444998712900438,Excellent,DAP
25.84,57.48,40.97,5,7,32,4.189709999858048,Good,10-26-26
35.66,53.57,31.42,43,0,3,4.969289431799098,Moderate,17-17-17
30.28,53.79,45.41,14,6,24,4.639674709418471,Moderate,DAP
33.46,60.18,43.06,21,0,20,6.92030510382739,Good,17-17-17
22.05,46.19,28.77,16,0,15,5.734856889692137,Good,28-28
40.0,67.16,44.64,36,1,0,9.566263733484774,Moderate,14-35-14
35.64,57.39,53.46,7,12,10,10.049368186278446,Poor,Urea
32.0,69.37,40.63,9,0,11,10.618728394188564,Moderate,14-35-14
28.35,55.27,47.18,7,0,11,5.293195967619352,Good,20-20
36.17,70.81,32.25,12,0,35,7.08638082020009,Moderate,17-17-17
26.26,49.17,33.65,20,0,20,8.071471421857805,Good,28-28
29.77,53.93,44.28,15,4,37,8.687592993564314,Good,DAP
28.12,49.45,37.57,18,2,16,4.791001326317227,Good,DAP
31.84,54.29,26.55,42,0,3,8.24487350262128,Moderate,20-20
34.76,56.86,47.11,16,4,6,11.277007789954364,Moderate,Urea
30.08,49.47,60.63,11,3,32,10.487357499479735,Poor,20-20
23.0,60.54,38.01,30,0,4,8.018646790066597,Good,28-28
25.3,50.39,29.86,7,13,15,4.089128827804232,Good,10-26-26
29.65,55.27,57.09,8,4,36,11.718320160771553,Moderate,14-35-14
28.53,57.4,65.78,13,0,6,10.56636200071759,Moderate,17-17-17
23.52,62.06,63.73,13,2,16,6.089167472339445,Good,DAP
26.74,51.72,49.96,17,1,21,8.063193490236621,Good,10-26-26
36.27,58.72,31.17,9,0,34,8.701403432985568,Moderate,DAP
30.8,59.23,32.46,8,19,11,10.83518853362517,Moderate,28-28
34.33,61.6,35.53,22,0,22,6.933021492554078,Good,DAP
25.38,61.44,49.36,43,0,3,10.825390454984609,Good,DAP
26.37,46.29,20.0,7,13,30,9.585751116403197,Moderate,DAP
35.61,69.21,45.08,26,0,17,5.421392533713631,Moderate,10-26-26
26.38,57.12,57.3,10,7,32,7.365640726616556,Good,20-20
26.28,53.99,20.0,12,14,12,6.227354093753102,Good,17-17-17
33.29,64.15,33.58,22,4,20,9.408847554490858,Moderate,20-20
32.06,58.25,33.38,9,8,33,6.718903195514011,Good,10-26-26
39.4,57.28,40.19,13,0,40,8.977821258924767,Moderate,14-35-14
40.0,68.47,49.84,18,0,38,6.254857420070773,Good,10-26-26
38.66,61.44,26.03,10,0,36,9.099027145152572,Moderate,Urea
38.84,59.67,60.84,7,17,9,11.090006565012391,Poor,14-35-14
31.42,54.93,41.21,11,1,7,8.30282443234968,Moderate,10-26-26
31.94,52.61,58.38,16,0,8,5.827886474397599,Poor,Urea
33.81,55.89,56.88,10,2,33,11.30186307591509,Poor,10-26-26
28.61,59.13,22.9,37,0,1,8.028179875668533,Moderate,10-26-26
33.41,53.69,63.42,10,3,13,7.055154371648551,Moderate,14-35-14
29.76,60.63,45.62,33,0,0,6.330660773642469,Excellent,28-28
31.81,66.62,69.44,25,3,23,9.69245945086777,Poor,20-20
29.8,65.49,61.86,10,10,12,9.572321021791383,Moderate,20-20
40.0,61.65,27.12,9,2,44,9.262010686766134,Moderate,DAP
29.2,62.74,46.45,3,20,16,4.932068782574315,Good,28-28
35.08,55.2,65.28,10,3,42,9.261444073947615,Poor,17-17-17
26.46,63.81,50.64,12,12,9,8.723821582563122,Moderate,DAP
27.05,62.62,35.54,37,0,2,11.42250064242706,Good,Urea
24.98,62.27,48.83,21,0,20,6.689664789403825,Excellent,14-35-14
30.73,64.04,58.01,12,4,37,6.178403048065076,Moderate,Urea
38.05,68.85,57.68,9,13,29,11.358946064249006,Poor,28-28
32.47,67.69,65.89,38,2,0,6.669552442938252,Moderate,28-28
33.86,54.7,28.74,36,2,1,7.087298893492214,Good,17-17-17
31.07,61.96,50.7,11,14,22,8.804828718316433,Poor,28-28
34.71,54.61,40.22,14,4,4,9.021293063790583,Moderate,DAP
37.76,58.09,57.42,20,0,22,6.152826764878117,Moderate,17-17-17
35.18,74.22,33.33,11,0,45,5.428364594768357,Poor,10-26-26
29.31,62.5,47.47,24,2,21,7.336001129730959,Excellent,17-17-17
27.15,60.37,37.43,38,2,0,5.654609896150273,Good,10-26-26
25.93,53.67,42.39,27,1,23,10.271154113720447,Good,Urea
30.13,48.9,67.41,12,0,33,6.554270200213986,Moderate,DAP
37.89,61.9,29.68,4,7,27,10.684916120059968,Moderate,17-17-17
32.93,68.18,34.78,40,0,0,4.675608891690952,Moderate,28-28
31.28,61.86,62.26,17,0,35,9.303563121394811,Poor,Urea
28.76,40.17,64.52,14,10,15,11.995156002856213,Moderate,20-20
23.56,43.25,20.0,10,16,8,7.1623156854929375,Good,10-26-26
27.83,49.73,58.42,10,0,9,4.107160171819558,Moderate,28-28
22.65,53.84,38.27,19,0,17,7.186058375441419,Excellent,10-26-26
30.17,60.55,43.86,10,12,16,8.185844314606177,Moderate,17-17-17
34.6,69.2,49.03,11,2,35,10.766715606221648,Moderate,10-26-26
24.45,57.16,37.8,10,0,41,5.484360717375775,Good,14-35-14
26.81,59.31,70.0,11,12,26,4.9299855563421024,Moderate,DAP
26.37,62.64,41.83,13,0,9,4.334930545609124,Good,28-28
36.73,55.27,32.64,20,2,22,9.556784957470876,Moderate,Urea
28.61,53.73,50.17,5,6,29,11.322512981822836,Moderate,DAP
33.97,70.45,35.84,8,1,36,10.524489284976422,Poor,Urea
31.01,70.62,28.39,25,0,21,8.95168517939058,Poor,DAP
32.51,57.48,30.67,12,0,17,8.664442551862075,Moderate,28-28
37.75,55.56,50.84,40,1,0,11.171057613166056,Poor,10-26-26
29.18,45.12,49.86,19,3,24,6.904202474753459,Excellent,20-20
39.61,73.34,50.25,41,0,4,8.81065374148072,Poor,Urea
28.4,58.17,39.15,33,0,0,5.339671009821357,Good,10-26-26
34.28,67.15,39.35,26,0,26,8.729390048883742,Moderate,14-35-14
31.35,59.91,24.9,15,13,12,7.062748854109868,Moderate,28-28
32.56,55.34,46.86,34,0,0,11.161029343413896,Moderate,14-35-14
32.1,57.13,37.58,26,3,19,8.850616218056363,Moderate,14-35-14
34.65,63.66,47.3,8,4,25,4.1260526641918105,Moderate,DAP
30.12,51.7,31.85,40,0,4,7.235517420817751,Good,20-20
37.03,72.04,29.53,7,11,29,6.533118228577084,Moderate,28-28
30.58,56.52,48.44,40,0,0,4.564691542127206,Moderate,Urea
31.32,56.57,40.22,24,4,19,6.783586280972656,Good,20-20
33.03,66.07,33.81,39,0,0,6.438580556172374,Good,10-26-26
32.53,62.34,30.4,40,0,0,9.269381554457707,Moderate,10-26-26
26.58,42.83,35.09,12,12,7,9.76112124709849,Good,17-17-17
29.13,73.22,52.98,41,2,1,9.62594324989564,Poor,20-20
28.23,56.74,28.06,37,2,0,7.252411452241857,Excellent,20-20
36.2,64.43,57.43,4,3,9,9.769259802045022,Poor,17-17-17
23.37,45.91,67.84,40,0,0,9.633077052061465,Moderate,20-20
40.0,53.38,47.05,12,0,37,4.376474184035245,Moderate,28-28
26.83,54.4,41.76,40,0,3,7.263900390074045,Excellent,20-20
33.02,65.44,50.47,6,12,28,7.335644932450673,Moderate,28-28
29.16,53.59,60.85,14,6,33,8.857282693182881,Moderate,14-35-14
31.59,71.2,27.7,23,0,22,11.07300597878584,Poor,28-28
33.15,58.53,32.29,3,7,34,11.977701791079202,Moderate,DAP
26.27,48.43,36.14,15,0,8,6.298333472672798,Excellent,17-17-17
35.1,61.71,41.61,42,0,0,11.128405078354112,Moderate,Urea
24.59,47.16,21.81,15,0,36,7.8083566318170625,Moderate,14-35-14
29.4,52.91,43.18,9,14,12,10.305243411713906,Good,17-17-17
28.05,52.74,43.39,4,21,17,8.053163510771672,Good,17-17-17
24.59,59.0,58.71,11,0,17,7.244192862747672,Good,10-26-26
27.09,50.45,54.43,11,10,36,5.286004365196755,Moderate,Urea
26.63,61.32,55.43,9,0,13,8.260592723426512,Moderate,14-35-14
29.32,66.28,55.01,11,0,12,9.079213376688138,Moderate,10-26-26
25.75,55.81,39.52,8,9,14,7.10893611360186,Excellent,DAP
29.62,61.0,31.32,42,3,0,8.044365356449187,Good,14-35-14
